source,trim_url,fetched_at,page_sha256,brand,model,title,trim_raw,model_year,spec_id,spec_label,value,via
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/1bab410868c6,"Fri, 25 Sep 2026 12:33:07 GMT",c24de9684569134b0ace3709c18b3ce1074e4c5960dfa69a49d84add453ff72c,Soueast,S 06,,Highline,2027,60199ad52a420993a3e8236e,Tail Lights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/1bab410868c6,"Fri, 25 Sep 2026 12:33:07 GMT",c24de9684569134b0ace3709c18b3ce1074e4c5960dfa69a49d84add453ff72c,Soueast,S 06,,Highline,2027,62a5f51c3b190c24efacbe38,Basic Vehicle Warranty,6 سنوات أو 150 ألف كم,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/1bab410868c6,"Fri, 25 Sep 2026 12:33:07 GMT",c24de9684569134b0ace3709c18b3ce1074e4c5960dfa69a49d84add453ff72c,Soueast,S 06,,Highline,2027,404bab9142b1,Free service,"4 Years or 60,000 Km",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/1bab410868c6,"Fri, 25 Sep 2026 12:33:07 GMT",c24de9684569134b0ace3709c18b3ce1074e4c5960dfa69a49d84add453ff72c,Soueast,S 06,,Highline,2027,c12644ae56c1,Powertrain Warranty,10 سنوات أو مليون كم,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,jsonld:offer_price_egp,offer_price_egp,1485000,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,jsonld:fuelType,fuelType,Gas,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,jsonld:engineDisplacement,engineDisplacement,1600,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,jsonld:vehicleTransmission,vehicleTransmission,Dual Clutch,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,jsonld:bodyType,bodyType,SUV,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,jsonld:assembly_country,assembly_country,China,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,1cff89624677,Vehicle Size Class,Compact,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,5bedd1146e88,Body Style,Crossover,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,13a10f395a87,Number of Doors,5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82387,Number of Seats,5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e823a4,Rear Trunk Capacity (Liter),486,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,2cd960af118a,"Rear Trunk Capacity, Seats Folded (Liter)",977,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,603647429f57461ab1a74148,Length (mm),4616,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,6036477d9f57461ab1a74149,Width (mm),1910,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,603647a49f57461ab1a7414a,Height (mm),1690,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,6033cae86136e6f66151c687,Wheelbase (mm),2720,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,6033cbc86136e6f66151c688,Ground Clearance (mm),190,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,2ac833f18334,Turning Radius (m),5٫5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,6244612fba30183d7791942e,Curb Weight (KG),"1,512 ",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,1b9f93607f48,Powertrain Type,ICE (Petrol),spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82353,Combined Maximum Power (HP @ RPM),197,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82354,Combined Maximum Torque (N.m @ RPM),"290/2,000~4,000",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82357,Maximum Speed (Km/h),180,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82355,Acceleration (0 - 100 km/h),8٫5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,58d892830a3e,Max Speed Km/h,180,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,dd306cc1c3b0,Acceleration from 0-100 km/h in,8٫5,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82359,Fuel Tank Capacity (Litre),57,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82356,Combined Fuel/Energy Consumption (Liter/100 KM),7,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,bc8f5919d91f,Engine Type,Inline-4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,0922a30a7f46,Engine Function,Drive Wheels,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82352,Cylinders,4,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,62445feaba30183d7791942d,Engine Capacity (CC),1600,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,6244616cba30183d7791942f,Induction Type,Turbocharged,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,626916559ba5,Maximum Power Output (hp),197,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60d3a866c259,Maximum Torque (Nm),290,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82358,Recommend Fuel Grade,95,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,62445f6cba30183d7791942c,Engine Layout,Front,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,ae3798f5fd83,Drivetrain Type,FWD (Front-Wheel Drive),spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,fd8d1904b500,Transmission Type,Automatic,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,5229867ce0fa,Transmission Technology,Wet DCT (Dual-Clutch Transmission),spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8235a,Number of Gears,7,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,df4ef7e26ab0,Differential Type,Open Differential,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82385,Steering Wheel,Multifunctional,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8235d,Power Steering Type,Electric,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,602fa37cd768,Steering Adjustment Ops,Manual,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,7c8ae7912edf,Steering Modes,"Comfort, Sport, Normal, Eco",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,e78c472170c2,Front Suspension Type,MacPherson,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,d7a33f9ff1ff,Rear Suspension Type,Multi-Link,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,58f344b6ff55,Front Brakes Type,Ventilated Disc Brakes,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,eb24327dbe4e,Rear Brakes Type,Solid Disc Brakes,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,4ed8405e7e5b,Hand Brake Type,Electronic,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,d4b30096d663,Wheel Type,Alloy,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,1831c41b7b17,Front Wheel Size,20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,1f4797b49117,Rear Wheel Size,20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82372,Front Tire Size,255/45 R20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,2076fe4abba4,Rear Tire Size,255/45 R20,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,cb68666c87e5,Tire Type,All-Season,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,7dc8980c1bea,Spare Tire Type,Full-size,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8236a,Airbag Count,6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,72fbbbfbb11f,Seat Upholestry,Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,40e24a4a83e0,Gearbox Selector,Shift By Wire,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82383,Ambient Lighting,Multi Color,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8238f,Driver Seat,Driver Seat Electric,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,625be8b2b21da3ebf03c43b0,Upholstery,Leather,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,d9630e463440,Center Information Display,15٫6 inch Touchscreen,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8239d,Infotainment Display Size,15٫6,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8237c,Instrument Cluster Type,Digital,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,75fe2b7d7bc2,Instrument Cluster Size,9٫2,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8239c,Smartphone Integration,Android Auto/Apple Car Play,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e823a2,Number of Speakers,8,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,872802aacccf,Sound System Brand,SONY,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,858d92859fe6,Foglights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e82376,Rims,R20-Monoton Alloy,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8236d,Headlamps,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,60199ad52a420993a3e8236e,Tail Lights,LED,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,62a5f51c3b190c24efacbe38,Basic Vehicle Warranty,6 سنوات أو 150 ألف كم,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,404bab9142b1,Free service,"4 Years or 60,000 Km",spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/50166ab19c79,"Fri, 25 Sep 2026 12:33:08 GMT",284298c15a8c7bcd2e94c163c95cf2c0f455676ed375dd6439722d84a66dfce6,Soueast,S 06,,Premium,2027,c12644ae56c1,Powertrain Warranty,10 سنوات أو مليون كم,spec-table
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,jsonld:offer_price_egp,offer_price_egp,1650000,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,jsonld:fuelType,fuelType,Hybrid,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,jsonld:engineDisplacement,engineDisplacement,1500,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,jsonld:vehicleTransmission,vehicleTransmission,Automatic,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,jsonld:bodyType,bodyType,SUV,json-ld
ContactCars,https://www.contactcars.com/en/new-cars/soueast-s_06/7623c28b58a5,"Fri, 25 Sep 2026 12:33:10 GMT",4bb5af8a45e8d0e9bd812f1f4ba9078d9fe28df263f026919eb5d5acd826aa80,Soueast,S 06,,DM,2027,jsonld:assembly_country,assembly_country,China,json-ld
