model_id,model_year,trim_key,source,price_type,change,prev_snapshot,prev_value,prev_status,latest_snapshot,latest_value,latest_status,delta_egp,series
m_000016,2026,highlineturbo,contactcars,official,UNCHANGED,S4_2026-09-25,1500000,OK,S5_2026-09-25,1500000,OK,,S0_2026-09-10=1500000 S1_2026-09-25=1500000 S2_2026-09-25=1500000 S3_2026-09-25=1500000 S4_2026-09-25=1500000 S5_2026-09-25=1500000
m_000016,2026,toplineturbo,contactcars,official,UNCHANGED,S4_2026-09-25,1625000,OK,S5_2026-09-25,1625000,OK,,S0_2026-09-10=1625000 S1_2026-09-25=1625000 S2_2026-09-25=1625000 S3_2026-09-25=1625000 S4_2026-09-25=1625000 S5_2026-09-25=1625000
m_000016,,ex,egycar,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000016,,highlineturbo,egycar,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000016,,toplineturbo,egycar,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000016,,ex,egycar,official,UNCHANGED,S4_2026-09-25,1350000,OK,S5_2026-09-25,1350000,OK,,S0_2026-09-10=1350000 S1_2026-09-25=1350000 S2_2026-09-25=1350000 S3_2026-09-25=1350000 S4_2026-09-25=1350000 S5_2026-09-25=1350000
m_000016,,highlineturbo,egycar,official,UNCHANGED,S4_2026-09-25,1500000,OK,S5_2026-09-25,1500000,OK,,S0_2026-09-10=1500000 S1_2026-09-25=1500000 S2_2026-09-25=1500000 S3_2026-09-25=1500000 S4_2026-09-25=1500000 S5_2026-09-25=1500000
m_000016,,toplineturbo,egycar,official,UNCHANGED,S4_2026-09-25,1625000,OK,S5_2026-09-25,1625000,OK,,S0_2026-09-10=1625000 S1_2026-09-25=1625000 S2_2026-09-25=1625000 S3_2026-09-25=1625000 S4_2026-09-25=1625000 S5_2026-09-25=1625000
m_000016,2025,ex,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000016,2025,highline,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000016,2025,topline,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000016,2025,ex,hatla2ee,official,UNCHANGED,S4_2026-09-25,1349900,OK,S5_2026-09-25,1349900,OK,,S4_2026-09-25=1349900 S5_2026-09-25=1349900
m_000016,2025,highline,hatla2ee,official,UNCHANGED,S4_2026-09-25,1499900,OK,S5_2026-09-25,1499900,OK,,S4_2026-09-25=1499900 S5_2026-09-25=1499900
m_000016,2025,topline,hatla2ee,official,UNCHANGED,S4_2026-09-25,1624900,OK,S5_2026-09-25,1624900,OK,,S4_2026-09-25=1624900 S5_2026-09-25=1624900
m_000017,2026,advance,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,blackedition,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,comfort,contactcars,market,UNCHANGED,S4_2026-09-25,1600000,OK,S5_2026-09-25,1600000,OK,,S4_2026-09-25=1600000 S5_2026-09-25=1600000
m_000017,2026,luxury,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,premium,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,advance,contactcars,official,UNCHANGED,S4_2026-09-25,1720000,OK,S5_2026-09-25,1720000,OK,,S4_2026-09-25=1720000 S5_2026-09-25=1720000
m_000017,2026,blackedition,contactcars,official,UNCHANGED,S4_2026-09-25,1999000,OK,S5_2026-09-25,1999000,OK,,S4_2026-09-25=1999000 S5_2026-09-25=1999000
m_000017,2026,comfort,contactcars,official,UNCHANGED,S4_2026-09-25,1585000,OK,S5_2026-09-25,1585000,OK,,S4_2026-09-25=1585000 S5_2026-09-25=1585000
m_000017,2026,luxury,contactcars,official,UNCHANGED,S4_2026-09-25,1980000,OK,S5_2026-09-25,1980000,OK,,S4_2026-09-25=1980000 S5_2026-09-25=1980000
m_000017,2026,premium,contactcars,official,UNCHANGED,S4_2026-09-25,1850000,OK,S5_2026-09-25,1850000,OK,,S4_2026-09-25=1850000 S5_2026-09-25=1850000
m_000017,2026,automticadvanced,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,automticadventureplus44,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,automticcomfort,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,luxury,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,premium,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000017,2026,automticadvanced,hatla2ee,official,UNCHANGED,S4_2026-09-25,1720002,OK,S5_2026-09-25,1720002,OK,,S0_2026-09-10=1720002 S1_2026-09-25=1720002 S2_2026-09-25=1720002 S3_2026-09-25=1720002 S4_2026-09-25=1720002 S5_2026-09-25=1720002
m_000017,2026,automticadventureplus44,hatla2ee,official,UNCHANGED,S4_2026-09-25,1999000,OK,S5_2026-09-25,1999000,OK,,S0_2026-09-10=1999000 S1_2026-09-25=1999000 S2_2026-09-25=1999000 S3_2026-09-25=1999000 S4_2026-09-25=1999000 S5_2026-09-25=1999000
m_000017,2026,automticcomfort,hatla2ee,official,UNCHANGED,S4_2026-09-25,1585000,OK,S5_2026-09-25,1585000,OK,,S0_2026-09-10=1585000 S1_2026-09-25=1585000 S2_2026-09-25=1585000 S3_2026-09-25=1585000 S4_2026-09-25=1585000 S5_2026-09-25=1585000
m_000017,2026,luxury,hatla2ee,official,UNCHANGED,S4_2026-09-25,1980000,OK,S5_2026-09-25,1980000,OK,,S0_2026-09-10=1980000 S1_2026-09-25=1980000 S2_2026-09-25=1980000 S3_2026-09-25=1980000 S4_2026-09-25=1980000 S5_2026-09-25=1980000
m_000017,2026,premium,hatla2ee,official,UNCHANGED,S4_2026-09-25,1850001,OK,S5_2026-09-25,1850001,OK,,S0_2026-09-10=1850001 S1_2026-09-25=1850001 S2_2026-09-25=1850001 S3_2026-09-25=1850001 S4_2026-09-25=1850001 S5_2026-09-25=1850001
m_000018,2026,ev,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000018,2027,dmiluxury,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000018,2027,dmiultra,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000018,2027,evluxury,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000018,2026,ev,hatla2ee,official,UNCHANGED,S4_2026-09-25,1749900,OK,S5_2026-09-25,1749900,OK,,S0_2026-09-10=1749900 S1_2026-09-25=1749900 S2_2026-09-25=1749900 S3_2026-09-25=1749900 S4_2026-09-25=1749900 S5_2026-09-25=1749900
m_000018,2027,dmiluxury,hatla2ee,official,UNCHANGED,S4_2026-09-25,2149900,OK,S5_2026-09-25,2149900,OK,,S0_2026-09-10=2149900 S1_2026-09-25=2149900 S2_2026-09-25=2149900 S3_2026-09-25=2149900 S4_2026-09-25=2149900 S5_2026-09-25=2149900
m_000018,2027,dmiultra,hatla2ee,official,UNCHANGED,S4_2026-09-25,1949900,OK,S5_2026-09-25,1949900,OK,,S0_2026-09-10=1949900 S1_2026-09-25=1949900 S2_2026-09-25=1949900 S3_2026-09-25=1949900 S4_2026-09-25=1949900 S5_2026-09-25=1949900
m_000018,2027,evluxury,hatla2ee,official,UNCHANGED,S4_2026-09-25,1799000,OK,S5_2026-09-25,1799000,OK,,S0_2026-09-10=1799000 S1_2026-09-25=1799000 S2_2026-09-25=1799000 S3_2026-09-25=1799000 S4_2026-09-25=1799000 S5_2026-09-25=1799000
m_000019,2027,dm,contactcars,market,UNCHANGED,S4_2026-09-25,1700000,OK,S5_2026-09-25,1700000,OK,,S0_2026-09-10=1740000 S1_2026-09-25=1700000 S2_2026-09-25=1700000 S3_2026-09-25=1700000 S4_2026-09-25=1700000 S5_2026-09-25=1700000
m_000019,2027,highline,contactcars,market,UNCHANGED,S4_2026-09-25,1380000,OK,S5_2026-09-25,1380000,OK,,S0_2026-09-10=1400000 S1_2026-09-25=1380000 S2_2026-09-25=1380000 S3_2026-09-25=1380000 S4_2026-09-25=1380000 S5_2026-09-25=1380000
m_000019,2027,premium,contactcars,market,UNCHANGED,S4_2026-09-25,1540000,OK,S5_2026-09-25,1540000,OK,,S0_2026-09-10=1520000 S1_2026-09-25=1540000 S2_2026-09-25=1540000 S3_2026-09-25=1540000 S4_2026-09-25=1540000 S5_2026-09-25=1540000
m_000019,2027,dm,contactcars,official,UNCHANGED,S4_2026-09-25,1650000,OK,S5_2026-09-25,1650000,OK,,S0_2026-09-10=1650000 S1_2026-09-25=1650000 S2_2026-09-25=1650000 S3_2026-09-25=1650000 S4_2026-09-25=1650000 S5_2026-09-25=1650000
m_000019,2027,highline,contactcars,official,UNCHANGED,S4_2026-09-25,1350000,OK,S5_2026-09-25,1350000,OK,,S0_2026-09-10=1350000 S1_2026-09-25=1350000 S2_2026-09-25=1350000 S3_2026-09-25=1350000 S4_2026-09-25=1350000 S5_2026-09-25=1350000
m_000019,2027,premium,contactcars,official,UNCHANGED,S4_2026-09-25,1485000,OK,S5_2026-09-25,1485000,OK,,S0_2026-09-10=1485000 S1_2026-09-25=1485000 S2_2026-09-25=1485000 S3_2026-09-25=1485000 S4_2026-09-25=1485000 S5_2026-09-25=1485000
m_000019,2027,highline,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000019,2027,intelligentdmi,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000019,2027,premium,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000019,2027,highline,hatla2ee,official,UNCHANGED,S4_2026-09-25,1350000,OK,S5_2026-09-25,1350000,OK,,S0_2026-09-10=1350000 S1_2026-09-25=1350000 S2_2026-09-25=1350000 S3_2026-09-25=1350000 S4_2026-09-25=1350000 S5_2026-09-25=1350000
m_000019,2027,intelligentdmi,hatla2ee,official,UNCHANGED,S4_2026-09-25,1649000,OK,S5_2026-09-25,1649000,OK,,S0_2026-09-10=1649000 S1_2026-09-25=1649000 S2_2026-09-25=1649000 S3_2026-09-25=1649000 S4_2026-09-25=1649000 S5_2026-09-25=1649000
m_000019,2027,premium,hatla2ee,official,UNCHANGED,S4_2026-09-25,1485000,OK,S5_2026-09-25,1485000,OK,,S0_2026-09-10=1485000 S1_2026-09-25=1485000 S2_2026-09-25=1485000 S3_2026-09-25=1485000 S4_2026-09-25=1485000 S5_2026-09-25=1485000
m_000020,2026,hev,contactcars,market,UNCHANGED,S4_2026-09-25,1640000,OK,S5_2026-09-25,1640000,OK,,S0_2026-09-10=1640000 S1_2026-09-25=1640000 S2_2026-09-25=1640000 S3_2026-09-25=1640000 S4_2026-09-25=1640000 S5_2026-09-25=1640000
m_000020,2026,plusluxury,contactcars,market,UNCHANGED,S4_2026-09-25,1640000,OK,S5_2026-09-25,1640000,OK,,S0_2026-09-10=1640000 S1_2026-09-25=1640000 S2_2026-09-25=1640000 S3_2026-09-25=1640000 S4_2026-09-25=1640000 S5_2026-09-25=1640000
m_000020,2026,hev,contactcars,official,UNCHANGED,S4_2026-09-25,1625000,OK,S5_2026-09-25,1625000,OK,,S0_2026-09-10=1625000 S1_2026-09-25=1625000 S2_2026-09-25=1625000 S3_2026-09-25=1625000 S4_2026-09-25=1625000 S5_2026-09-25=1625000
m_000020,2026,plusluxury,contactcars,official,UNCHANGED,S4_2026-09-25,1525000,OK,S5_2026-09-25,1525000,OK,,S0_2026-09-10=1525000 S1_2026-09-25=1525000 S2_2026-09-25=1525000 S3_2026-09-25=1525000 S4_2026-09-25=1525000 S5_2026-09-25=1525000
m_000020,,hev,egycar,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000020,,plusluxury,egycar,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000020,,hev,egycar,official,UNCHANGED,S4_2026-09-25,1625000,OK,S5_2026-09-25,1625000,OK,,S0_2026-09-10=1625000 S1_2026-09-25=1625000 S2_2026-09-25=1625000 S3_2026-09-25=1625000 S4_2026-09-25=1625000 S5_2026-09-25=1625000
m_000020,,plusluxury,egycar,official,UNCHANGED,S4_2026-09-25,1525000,OK,S5_2026-09-25,1525000,OK,,S0_2026-09-10=1525000 S1_2026-09-25=1525000 S2_2026-09-25=1525000 S3_2026-09-25=1525000 S4_2026-09-25=1525000 S5_2026-09-25=1525000
m_000020,2026,luxury,hatla2ee,market,UNCHANGED,S4_2026-09-25,1600000,OK,S5_2026-09-25,1600000,OK,,S4_2026-09-25=1600000 S5_2026-09-25=1600000
m_000020,2026,luxury,hatla2ee,official,UNCHANGED,S4_2026-09-25,1600000,OK,S5_2026-09-25,1600000,OK,,S4_2026-09-25=1600000 S5_2026-09-25=1600000
m_000021,2026,bev,contactcars,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_AVAILABLE,S5_2026-09-25,,NOT_AVAILABLE,,S4_2026-09-25=None S5_2026-09-25=None
m_000021,2026,reev,contactcars,market,UNCHANGED,S4_2026-09-25,1700000,OK,S5_2026-09-25,1700000,OK,,S4_2026-09-25=1700000 S5_2026-09-25=1700000
m_000021,2026,bev,contactcars,official,UNCHANGED,S4_2026-09-25,1750000,OK,S5_2026-09-25,1750000,OK,,S4_2026-09-25=1750000 S5_2026-09-25=1750000
m_000021,2026,reev,contactcars,official,UNCHANGED,S4_2026-09-25,1599000,OK,S5_2026-09-25,1599000,OK,,S4_2026-09-25=1599000 S5_2026-09-25=1599000
m_000021,2026,bev,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000021,2026,reev,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000021,2026,bev,hatla2ee,official,UNCHANGED,S4_2026-09-25,1750000,OK,S5_2026-09-25,1750000,OK,,S0_2026-09-10=1750000 S1_2026-09-25=1750000 S2_2026-09-25=1750000 S3_2026-09-25=1750000 S4_2026-09-25=1750000 S5_2026-09-25=1750000
m_000021,2026,reev,hatla2ee,official,UNCHANGED,S4_2026-09-25,1599000,OK,S5_2026-09-25,1599000,OK,,S0_2026-09-10=1599000 S1_2026-09-25=1599000 S2_2026-09-25=1599000 S3_2026-09-25=1599000 S4_2026-09-25=1599000 S5_2026-09-25=1599000
m_000022,2026,hev,contactcars,market,UNCHANGED,S4_2026-09-25,1760000,OK,S5_2026-09-25,1760000,OK,,S4_2026-09-25=1760000 S5_2026-09-25=1760000
m_000022,2026,ultrablack,contactcars,market,UNCHANGED,S4_2026-09-25,1850000,OK,S5_2026-09-25,1850000,OK,,S4_2026-09-25=1850000 S5_2026-09-25=1850000
m_000022,2026,hev,contactcars,official,UNCHANGED,S4_2026-09-25,1760000,OK,S5_2026-09-25,1760000,OK,,S4_2026-09-25=1760000 S5_2026-09-25=1760000
m_000022,2026,ultrablack,contactcars,official,UNCHANGED,S4_2026-09-25,1850000,OK,S5_2026-09-25,1850000,OK,,S4_2026-09-25=1850000 S5_2026-09-25=1850000
m_000022,2027,ultrablack,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=None S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
m_000022,2027,ultrablack,hatla2ee,official,UNCHANGED,S4_2026-09-25,1725000,OK,S5_2026-09-25,1725000,OK,,S0_2026-09-10=1725000 S1_2026-09-25=1725000 S2_2026-09-25=1725000 S3_2026-09-25=1725000 S4_2026-09-25=1725000 S5_2026-09-25=1725000
m_000023,2026,offroadhybrid,contactcars,market,UNCHANGED,S4_2026-09-25,1775000,OK,S5_2026-09-25,1775000,OK,,S0_2026-09-10=1775000 S1_2026-09-25=1775000 S2_2026-09-25=1775000 S3_2026-09-25=1775000 S4_2026-09-25=1775000 S5_2026-09-25=1775000
m_000023,2026,pro,contactcars,market,UNCHANGED,S4_2026-09-25,1800000,OK,S5_2026-09-25,1800000,OK,,S0_2026-09-10=1800000 S1_2026-09-25=1800000 S2_2026-09-25=1800000 S3_2026-09-25=1800000 S4_2026-09-25=1800000 S5_2026-09-25=1800000
m_000023,2026,ultrahybrid,contactcars,market,UNCHANGED,S4_2026-09-25,1675000,OK,S5_2026-09-25,1675000,OK,,S0_2026-09-10=1675000 S1_2026-09-25=1675000 S2_2026-09-25=1675000 S3_2026-09-25=1675000 S4_2026-09-25=1675000 S5_2026-09-25=1675000
m_000023,2026,offroadhybrid,contactcars,official,UNCHANGED,S4_2026-09-25,1775000,OK,S5_2026-09-25,1775000,OK,,S0_2026-09-10=1775000 S1_2026-09-25=1775000 S2_2026-09-25=1775000 S3_2026-09-25=1775000 S4_2026-09-25=1775000 S5_2026-09-25=1775000
m_000023,2026,pro,contactcars,official,UNCHANGED,S4_2026-09-25,1575000,OK,S5_2026-09-25,1575000,OK,,S0_2026-09-10=1575000 S1_2026-09-25=1575000 S2_2026-09-25=1575000 S3_2026-09-25=1575000 S4_2026-09-25=1575000 S5_2026-09-25=1575000
m_000023,2026,ultrahybrid,contactcars,official,UNCHANGED,S4_2026-09-25,1675000,OK,S5_2026-09-25,1675000,OK,,S0_2026-09-10=1675000 S1_2026-09-25=1675000 S2_2026-09-25=1675000 S3_2026-09-25=1675000 S4_2026-09-25=1675000 S5_2026-09-25=1675000
m_000023,2026,offroad,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000023,2026,pro,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000023,2026,ultra,hatla2ee,market,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S4_2026-09-25=None S5_2026-09-25=None
m_000023,2026,offroad,hatla2ee,official,UNCHANGED,S4_2026-09-25,1774900,OK,S5_2026-09-25,1774900,OK,,S4_2026-09-25=1774900 S5_2026-09-25=1774900
m_000023,2026,pro,hatla2ee,official,UNCHANGED,S4_2026-09-25,1574900,OK,S5_2026-09-25,1574900,OK,,S4_2026-09-25=1574900 S5_2026-09-25=1574900
m_000023,2026,ultra,hatla2ee,official,UNCHANGED,S4_2026-09-25,1674900,OK,S5_2026-09-25,1674900,OK,,S4_2026-09-25=1674900 S5_2026-09-25=1674900
m_000024,2025,othertrims,contactcars,market,UNCHANGED,S4_2026-09-25,1860000,OK,S5_2026-09-25,1860000,OK,,S0_2026-09-10=None S1_2026-09-25=1860000 S2_2026-09-25=1860000 S3_2026-09-25=1860000 S4_2026-09-25=1860000 S5_2026-09-25=1860000
m_000024,2025,othertrims,contactcars,official,UNCHANGED_NON_NUMERIC,S4_2026-09-25,,NOT_PUBLISHED,S5_2026-09-25,,NOT_PUBLISHED,,S0_2026-09-10=1848300 S1_2026-09-25=None S2_2026-09-25=None S3_2026-09-25=None S4_2026-09-25=None S5_2026-09-25=None
