row_fingerprint,master_line,source,brand_raw,model_raw,trim_raw,model_year_raw,brand_id,model_id,method,trim_key,is_summary_row
301f6710f760,631,Hatla2ee,Volvo,XC 40,Black Edition,2026,volvo,volvo/xc-40,exact_normalized,blackedition,no
80eed933552e,632,ContactCars,Volvo,XC 40,Ultimate Dark,2024,volvo,volvo/xc-40,exact_normalized,ultimatedark,no
6972e64c34d0,633,Hatla2ee,Volvo,XC60,Essential,2026,volvo,volvo/xc60,exact_normalized,essential,no
e46ffe2889bb,634,Hatla2ee,Volvo,XC60,Ultimate Dark,2026,volvo,volvo/xc60,exact_normalized,ultimatedark,no
4767abdecbe8,635,Hatla2ee,Volvo,XC60,Black Edition,2026,volvo,volvo/xc60,exact_normalized,blackedition,no
dbaf512190e8,636,ContactCars,Volvo,XC 60,Essential,2026,volvo,volvo/xc60,exact_normalized,essential,no
16d53105f490,637,ContactCars,Volvo,XC 60,Ultimate Dark,2026,volvo,volvo/xc60,exact_normalized,ultimatedark,no
78a918e36f42,638,ContactCars,Volvo,XC 60,Black Edition,2026,volvo,volvo/xc60,exact_normalized,blackedition,no
aa9a59b8e009,639,Hatla2ee,Volvo,ES 90,Ultra,2026,volvo,volvo/es90,exact_normalized,ultra,no
d5c5e35b3079,640,ContactCars,Volvo,ES90,Ultra,2026,volvo,volvo/es90,exact_normalized,ultra,no
873a409970c9,641,Hatla2ee,Volvo,EX90,Twin Motor,2027,volvo,volvo/ex90,exact_normalized,twinmotor,no
fc8e31cc742d,642,ContactCars,Volvo,EX90,Unspecified (1 Trim Available),2027,volvo,volvo/ex90,exact_normalized,unspecified1trimavailable,no
c8b402c43fb0,643,Hatla2ee,Volvo,XC90,Ultimate,2026,volvo,volvo/xc90,exact_normalized,ultimate,no
f9e9226a992e,644,ContactCars,Volvo,XC 90,Ultra Bright,2026,volvo,volvo/xc90,exact_normalized,ultrabright,no
6ab2c2e041e3,645,ContactCars,BMW,118i,Sport line,2023,bmw,bmw/118i,exact_normalized,sportline,no
2b8390cfc178,646,ContactCars,BMW,X1,sDrive18i xLine,2023,bmw,bmw/x1,exact_normalized,sdrive18ixline,no
1b0135a2e118,647,ContactCars,BMW,118i,Sport line,2024,bmw,bmw/118i,exact_normalized,sportline,no
37dd2dbaa6dd,648,ContactCars,BMW,320i,LCI Luxury,2023,bmw,bmw/320i,exact_normalized,lciluxury,no
0fdc5a6a3727,649,ContactCars,BMW,218i,GC Sport Line,2024,bmw,bmw/218i,exact_normalized,gcsportline,no
c012b54e3b8c,650,ContactCars,BMW,218i,GC MSport,2024,bmw,bmw/218i,exact_normalized,gcmsport,no
e3246b966f8a,651,ContactCars,BMW,520i,Advantage,2023,bmw,bmw/520i,exact_normalized,advantage,no
e8142c704609,652,ContactCars,BMW,320i,LCI Advantage,2024,bmw,bmw/320i,exact_normalized,lciadvantage,no
b8877f1e8cf6,653,ContactCars,BMW,X1,sDrive18i xLine,2025,bmw,bmw/x1,exact_normalized,sdrive18ixline,no
7347e7071163,654,ContactCars,BMW,320i,Luxury line,2024,bmw,bmw/320i,exact_normalized,luxuryline,no
e1300ee05390,655,ContactCars,BMW,420i Coupe,Coupe,2024,bmw,bmw/420i-coupe,exact_normalized,coupe,no
bd4265f7c810,656,ContactCars,BMW,520i,Luxury,2023,bmw,bmw/520i,exact_normalized,luxury,no
d9309b209de3,657,ContactCars,BMW,320i,M Sport,2024,bmw,bmw/320i,exact_normalized,msport,no
4f62c59f356d,658,ContactCars,BMW,X1,sDrive18i M Sport,2025,bmw,bmw/x1,exact_normalized,sdrive18imsport,no
06353bd0a41b,659,ContactCars,BMW,440i Coupe,Coupe,2022,bmw,bmw/440i-coupe,exact_normalized,coupe,no
37117694533c,660,ContactCars,BMW,X2,sDrive18i - M Sport X,2025,bmw,bmw/x2,exact_normalized,sdrive18imsportx,no
638514f88681,661,ContactCars,BMW,iX1,xDrive20 - xLine,2025,bmw,bmw/ix1,exact_normalized,xdrive20xline,no
1914cc01fbe5,662,ContactCars,BMW,X3,xDrive30i - xLine,2023,bmw,bmw/x3,exact_normalized,xdrive30ixline,no
f038866256de,663,ContactCars,BMW,iX1,xDrive30 - xLine,2024,bmw,bmw/ix1,exact_normalized,xdrive30xline,no
c13ba9a930d0,664,ContactCars,BMW,330i,LCI M Sport,2024,bmw,bmw/330i,exact_normalized,lcimsport,no
765a7af2226e,665,ContactCars,BMW,i4,GC eDrive40 - M Sport,2024,bmw,bmw/i4,exact_normalized,gcedrive40msport,no
efecdc752486,666,ContactCars,BMW,420i Convertible,420i Conv. M Sport,2024,bmw,bmw/420i-convertible,exact_normalized,420iconvmsport,no
01a1e7fb1c14,667,ContactCars,BMW,iX,xDrive40,2023,bmw,bmw/ix,exact_normalized,xdrive40,no
564e212bbc81,668,ContactCars,BMW,X3,xDrive30i - xLine,2024,bmw,bmw/x3,exact_normalized,xdrive30ixline,no
aeeae5bee0cc,669,ContactCars,BMW,420i Gran Coupe,420i GC,2025,bmw,bmw/420i-gran-coupe,exact_normalized,420igc,no
e771a27f5fdd,670,ContactCars,BMW,420i Convertible,420i M Sport,2025,bmw,bmw/420i-convertible,exact_normalized,420imsport,no
1decd268be22,671,ContactCars,BMW,X2,M35i Sport,2025,bmw,bmw/x2,exact_normalized,m35isport,no
4d0604957c84,672,ContactCars,BMW,440i Coupe,M440i xDrive,2023,bmw,bmw/440i-coupe,exact_normalized,m440ixdrive,no
f0f302eebc27,673,ContactCars,BMW,X4,xDrive30i - M Sport,2024,bmw,bmw/x4,exact_normalized,xdrive30imsport,no
a3f0dea3ab98,674,ContactCars,BMW,340i,M340i xDrive,2024,bmw,bmw/340i,exact_normalized,m340ixdrive,no
3b3d38096f94,675,ContactCars,BMW,520i,Luxury Bronze,2025,bmw,bmw/520i,exact_normalized,luxurybronze,no
388b113b2a19,676,ContactCars,BMW,520i,M Sport,2025,bmw,bmw/520i,exact_normalized,msport,no
bc583e5bffb4,677,ContactCars,BMW,520i,Luxury,2025,bmw,bmw/520i,exact_normalized,luxury,no
c6d4549578e8,678,ContactCars,BMW,i5,eDrive40 - Luxury line,2024,bmw,bmw/i5,exact_normalized,edrive40luxuryline,no
11e29e660c82,679,ContactCars,BMW,i5,eDrive40 - Luxury Bronze,2024,bmw,bmw/i5,exact_normalized,edrive40luxurybronze,no
1f863584934f,680,ContactCars,BMW,i5,eDrive40 - M Sport,2024,bmw,bmw/i5,exact_normalized,edrive40msport,no
b3a8f4037f27,681,ContactCars,BMW,iX,xDrive40,2024,bmw,bmw/ix,exact_normalized,xdrive40,no
7310e84de2e7,682,ContactCars,BMW,M3,Base,2023,bmw,bmw/m3,exact_normalized,base,no
f3343c46664b,683,ContactCars,BMW,M4,Coupe,2023,bmw,bmw/m4,exact_normalized,coupe,no
cccff35de494,684,ContactCars,BMW,X5,xDrive40i - xLine,2025,bmw,bmw/x5,exact_normalized,xdrive40ixline,no
d3f406c0de4e,685,ContactCars,BMW,iX,xDrive50,2024,bmw,bmw/ix,exact_normalized,xdrive50,no
7b1e9e31080b,686,ContactCars,BMW,iX,xDrive50,2025,bmw,bmw/ix,exact_normalized,xdrive50,no
ec6a70681fc4,687,ContactCars,BMW,M3,Competition,2023,bmw,bmw/m3,exact_normalized,competition,no
76c74d276940,688,ContactCars,BMW,M4,Competition Coupe,2023,bmw,bmw/m4,exact_normalized,competitioncoupe,no
415875cd2497,689,ContactCars,BMW,X6,xDrive40i - M Sport,2025,bmw,bmw/x6,exact_normalized,xdrive40imsport,no
2cedaebf2ca0,690,ContactCars,BMW,M3,Competition M xDrive,2023,bmw,bmw/m3,exact_normalized,competitionmxdrive,no
7eced40e1de5,691,ContactCars,BMW,M4,Competition M xDrive,2023,bmw,bmw/m4,exact_normalized,competitionmxdrive,no
f778d99c427c,692,ContactCars,BMW,i7,xDrive60 Pure Excellence,2023,bmw,bmw/i7,exact_normalized,xdrive60pureexcellence,no
502d1272c815,693,ContactCars,BMW,X5,M60i,2024,bmw,bmw/x5,exact_normalized,m60i,no
84edf0b6da28,694,ContactCars,BMW,X6,M60i,2025,bmw,bmw/x6,exact_normalized,m60i,no
10dd0c07b2a5,695,ContactCars,BMW,M850i,GC LCI,2024,bmw,bmw/m850i,exact_normalized,gclci,no
b74ec73d48cf,696,ContactCars,BMW,M850i,Convertible,2024,bmw,bmw/m850i,exact_normalized,convertible,no
1512a9987b22,697,ContactCars,BMW,M5,Competition,2023,bmw,bmw/m5,exact_normalized,competition,no
aee6dd76c5f7,698,ContactCars,BMW,740i,Pure Excellence,2024,bmw,bmw/740i,exact_normalized,pureexcellence,no
f77f1ac0362a,699,ContactCars,BMW,X7,M60i,2025,bmw,bmw/x7,exact_normalized,m60i,no
7c150f83b7f5,700,ContactCars,BMW,i7,xDrive60 Pure Excellence,2024,bmw,bmw/i7,exact_normalized,xdrive60pureexcellence,no
17e9e8e141c2,701,ContactCars,BMW,i7,xDrive60 Pure Excellence,2025,bmw,bmw/i7,exact_normalized,xdrive60pureexcellence,no
5af908aafafd,702,ContactCars,BMW,740i,Pure Excellence LWB,2025,bmw,bmw/740i,exact_normalized,pureexcellencelwb,no
3c961390ff68,703,ContactCars,BMW,M8,GC,2023,bmw,bmw/m8,exact_normalized,gc,no
829079ccf2ef,704,ContactCars,BMW,760i,xDrive M Sport,2024,bmw,bmw/760i,exact_normalized,xdrivemsport,no
34c89f95497a,705,ContactCars,BMW,760i,xDrive M Sport,2025,bmw,bmw/760i,exact_normalized,xdrivemsport,no
a5bae2ec6efa,706,ContactCars,BMW,i3,Other Trims,2025,bmw,bmw/i3,exact_normalized,othertrims,no
b70d05b7f5d7,707,ContactCars,BMW,X5,Other Trims,2025,bmw,bmw/x5,exact_normalized,othertrims,no
2190638ff0f4,708,Hatla2ee,Audi,Q2,A/T / S Line,2025,audi,audi/q2,exact_normalized,atsline,no
ab457b84b010,709,Hatla2ee,Audi,Q2,A/T / S Line,2026,audi,audi/q2,exact_normalized,atsline,no
aabc209d1151,710,ContactCars,Audi,Q2,S line,2025,audi,audi/q2,exact_normalized,sline,no
0725b4f71749,711,Hatla2ee,Audi,A3,A/T / Sport back,2025,audi,audi/a3,exact_normalized,atsportback,no
c31abc7852aa,712,Hatla2ee,Audi,A3,A/T / S-Line,2025,audi,audi/a3,exact_normalized,atsline,no
55f77a4caf92,713,Hatla2ee,Audi,A3,A/T / Sportback,2026,audi,audi/a3,exact_normalized,atsportback,no
f4c38b58eafd,714,Hatla2ee,Audi,A3,A/T / S-Line,2026,audi,audi/a3,exact_normalized,atsline,no
2ccf68e1df80,715,ContactCars,Audi,A3,S-Line Sport back,2025,audi,audi/a3,exact_normalized,slinesportback,no
952a33e021f7,716,ContactCars,Audi,A3,S-Line,2025,audi,audi/a3,exact_normalized,sline,no
5155ecbaf54c,717,Hatla2ee,Audi,Q3,A/T / Advanced,2025,audi,audi/q3,exact_normalized,atadvanced,no
8e921be53b61,718,Hatla2ee,Audi,Q3,A/T / S-Line,2025,audi,audi/q3,exact_normalized,atsline,no
d867225228af,719,Hatla2ee,Audi,Q3,A/T / Sport back,2025,audi,audi/q3,exact_normalized,atsportback,no
ac53022f00c2,720,Hatla2ee,Audi,Q3,A/T / Sport back B/L,2025,audi,audi/q3,exact_normalized,atsportbackbl,no
2a07e95efeb9,721,Hatla2ee,Audi,Q3,A/T / Sport back (2.0L),2025,audi,audi/q3,exact_normalized,atsportback20l,no
02552b18fc07,722,Hatla2ee,Audi,Q3,A/T / Advanced,2026,audi,audi/q3,exact_normalized,atadvanced,no
645a8b3d5293,723,Hatla2ee,Audi,Q3,A/T / Sport back,2026,audi,audi/q3,exact_normalized,atsportback,no
3a29ad107fca,724,Hatla2ee,Audi,Q3,A/T / S-Line,2026,audi,audi/q3,exact_normalized,atsline,no
5755ef757546,725,Hatla2ee,Audi,Q3,A/T / Sport back B/L,2026,audi,audi/q3,exact_normalized,atsportbackbl,no
b4878f18b808,726,ContactCars,Audi,Q3,1.4 A/T Advanced,2022,audi,audi/q3,exact_normalized,14atadvanced,no
618891567294,727,ContactCars,Audi,Q3,1.4 A/T Advanced,2023,audi,audi/q3,exact_normalized,14atadvanced,no
1e15f0e9713c,728,ContactCars,Audi,Q3,Advanced,2025,audi,audi/q3,exact_normalized,advanced,no
69e7fcdfd7be,729,ContactCars,Audi,Q3,S-Line,2025,audi,audi/q3,exact_normalized,sline,no
022656155765,730,ContactCars,Audi,Q3,Sport back S-Line,2025,audi,audi/q3,exact_normalized,sportbacksline,no
9f10e65e9627,731,ContactCars,Audi,Q3,Sport back Black package S-Line,2025,audi,audi/q3,exact_normalized,sportbackblackpackagesline,no
a0c2d4d6c623,732,ContactCars,Audi,Q3,2.0T Quattro Sportback,2025,audi,audi/q3,exact_normalized,20tquattrosportback,no
229c920b9479,733,Hatla2ee,Audi,A4,A/T / S Line Plus,2024,audi,audi/a4,exact_normalized,atslineplus,no
f04a0f7944ac,734,ContactCars,Audi,A4,S-Line plus,2024,audi,audi/a4,exact_normalized,slineplus,no
b99097fb1476,735,Hatla2ee,Audi,A5,A/T / Advanced,2025,audi,audi/a5,exact_normalized,atadvanced,no
a2174b970685,736,Hatla2ee,Audi,A5,A/T / Advanced,2026,audi,audi/a5,exact_normalized,atadvanced,no
6a774811edca,737,Hatla2ee,Audi,A5,A/T / S-Line,2026,audi,audi/a5,exact_normalized,atsline,no
067bbd5ecdec,738,Hatla2ee,Audi,A5,A/T / S-Line PLUS,2026,audi,audi/a5,exact_normalized,atslineplus,no
06a9a3ac8bee,739,ContactCars,Audi,A5,Sportback S-Line,2023,audi,audi/a5,exact_normalized,sportbacksline,no
c3d830e9b30f,740,ContactCars,Audi,A5,Sportback S-Line,2024,audi,audi/a5,exact_normalized,sportbacksline,no
a299315f2a61,741,Hatla2ee,Audi,A6,A/T / Advanced,2026,audi,audi/a6,exact_normalized,atadvanced,no
1466fea5cfb5,742,Hatla2ee,Audi,A6,A/T / S Line,2026,audi,audi/a6,exact_normalized,atsline,no
1d00ece24b0d,743,ContactCars,Audi,A6,S-Line,2024,audi,audi/a6,exact_normalized,sline,no
9f1dec36d7df,744,Hatla2ee,Audi,Q8 E-tron,Automatic,2024,audi,audi/q8-e-tron,exact_normalized,automatic,no
dabf3e8e6736,745,Hatla2ee,Audi,Q8 E-tron,A/T / Top Line,2024,audi,audi/q8-e-tron,exact_normalized,attopline,no
db422ede0fab,746,Hatla2ee,Audi,Q8 E-tron,A/T / Sportback,2024,audi,audi/q8-e-tron,exact_normalized,atsportback,no
d4c06e5de035,747,Hatla2ee,Audi,Q8 E-tron,A/T / Sportback / H/L,2024,audi,audi/q8-e-tron,exact_normalized,atsportbackhl,no
ae93bda51819,748,ContactCars,Audi,Q8 E-tron,SUV,2024,audi,audi/q8-e-tron,exact_normalized,suv,no
52426f552c4c,749,ContactCars,Audi,Q8 E-tron,SUV With Virtual Mirrors,2024,audi,audi/q8-e-tron,exact_normalized,suvvirtualmirrors,no
985311323609,750,ContactCars,Audi,Q8 E-tron,Sportback,2024,audi,audi/q8-e-tron,exact_normalized,sportback,no
7f632b274cdc,751,ContactCars,Audi,Q8 E-tron,Sportback With Virtual Mirrors,2024,audi,audi/q8-e-tron,exact_normalized,sportbackvirtualmirrors,no
a52d083864cc,752,Hatla2ee,Audi,Q7,A/T / S Line,2025,audi,audi/q7,exact_normalized,atsline,no
ff9764fa2d0c,753,Hatla2ee,Audi,Q7,A/T / S Line Plus,2025,audi,audi/q7,exact_normalized,atslineplus,no
f8a27050656e,754,Hatla2ee,Audi,Q7,A/T / S Line (3.0 L),2025,audi,audi/q7,exact_normalized,atsline30l,no
e8f8ea1ae6dc,755,Hatla2ee,Audi,Q7,A/T / S Line,2026,audi,audi/q7,exact_normalized,atsline,no
cb417c47b37c,756,Hatla2ee,Audi,Q7,A/T / S Line Plus,2026,audi,audi/q7,exact_normalized,atslineplus,no
fc494b574a7d,757,ContactCars,Audi,Q7,2.0 TFSI Premium,2022,audi,audi/q7,exact_normalized,20tfsipremium,no
1bc62cba31e8,758,ContactCars,Audi,Q7,S-Line,2025,audi,audi/q7,exact_normalized,sline,no
df55f5054734,759,ContactCars,Audi,Q7,S-Line Plus,2025,audi,audi/q7,exact_normalized,slineplus,no
f2c6363fc021,760,ContactCars,Audi,Q7,S-Line (3.0),2025,audi,audi/q7,exact_normalized,sline30,no
37d41cabd447,761,Hatla2ee,Audi,RS e-Tron,A/T / S Line,2025,audi,audi/rs-e-tron,exact_normalized,atsline,no
9f1b6669583b,762,Hatla2ee,Audi,RS e-Tron,Automatic,2024,audi,audi/rs-e-tron,exact_normalized,automatic,no
ea808aa26709,763,ContactCars,Audi,RS e-tron GT,S-Line,2025,audi,audi/rs-e-tron-gt,exact_normalized,sline,no
d24526b09e59,764,Hatla2ee,Audi,Q8,A/T / S Line,2025,audi,audi/q8,exact_normalized,atsline,no
835808f02c61,765,Hatla2ee,Audi,Q8,A/T / S Line Plus,2025,audi,audi/q8,exact_normalized,atslineplus,no
eb153781a838,766,Hatla2ee,Audi,Q8,A/T / S Line,2026,audi,audi/q8,exact_normalized,atsline,no
58230895d222,767,Hatla2ee,Audi,Q8,A/T / S Line Plus,2026,audi,audi/q8,exact_normalized,atslineplus,no
cd496f65dbdc,768,ContactCars,Audi,Q8,S-Line,2025,audi,audi/q8,exact_normalized,sline,no
935530881a2a,769,ContactCars,Audi,Q8,S-Line Plus,2025,audi,audi/q8,exact_normalized,slineplus,no
6741923466ba,770,Hatla2ee,Audi,RS Q8,Automatic,2024,audi,audi/rs-q8,exact_normalized,automatic,no
cc58dc487cc0,771,Hatla2ee,Audi,RS5 Coupe,Automatic,2024,audi,audi/rs5-coupe,exact_normalized,automatic,no
501acd826720,772,Hatla2ee,Audi,A8,A/T / S-Line Long,2025,audi,audi/a8,exact_normalized,atslinelong,no
a0a68e3204d2,773,ContactCars,Audi,A8,S-Line Long,2025,audi,audi/a8,exact_normalized,slinelong,no
1ecedaeef60e,774,ContactCars,Audi,E Tron,Other Trims,2024,audi,audi/e-tron,exact_normalized,othertrims,no
7b436523590a,775,Hatla2ee,Porsche,Macan,Automatic,2025,porsche,porsche/macan,exact_normalized,automatic,no
4c86c0f3a7bb,776,Hatla2ee,Porsche,Macan,A/T / T,2025,porsche,porsche/macan,exact_normalized,att,no
df850602a1d6,777,Hatla2ee,Porsche,Macan,A/T / S,2025,porsche,porsche/macan,exact_normalized,ats,no
88f08a5d8806,778,Hatla2ee,Porsche,Macan,A/T / GTS,2025,porsche,porsche/macan,exact_normalized,atgts,no
8977494de0ce,779,Hatla2ee,Porsche,Macan Electric,Automatic,2025,porsche,porsche/macan-electric,exact_normalized,automatic,no
c0f9618eb970,780,Hatla2ee,Porsche,Macan Electric,A/T / 4,2025,porsche,porsche/macan-electric,exact_normalized,at4,no
a94bebe6415a,781,Hatla2ee,Porsche,Macan Electric,A/T / 4S Electric,2025,porsche,porsche/macan-electric,exact_normalized,at4selectric,no
3cf0033a43b1,782,Hatla2ee,Porsche,Macan Electric,A/T / Turbo,2025,porsche,porsche/macan-electric,exact_normalized,atturbo,no
d30e1fab0f8b,783,Hatla2ee,Porsche,718,A/T / Cayman,2025,porsche,porsche/718,exact_normalized,atcayman,no
7775039b0570,784,Hatla2ee,Porsche,718,A/T / Boxster,2025,porsche,porsche/718,exact_normalized,atboxster,no
2e40f1caa14e,785,Hatla2ee,Porsche,718,A/T / Cayman Style Edition,2025,porsche,porsche/718,exact_normalized,atcaymanstyleedition,no
8b4fcebd96da,786,Hatla2ee,Porsche,718,A/T / Boxster Style Edition,2025,porsche,porsche/718,exact_normalized,atboxsterstyleedition,no
045a120619fd,787,Hatla2ee,Porsche,718,A/T / Cayman S,2025,porsche,porsche/718,exact_normalized,atcaymans,no
cab314a8fa93,788,Hatla2ee,Porsche,718,A/T / Boxster S,2025,porsche,porsche/718,exact_normalized,atboxsters,no
495bde5b40f2,789,Hatla2ee,Porsche,718,A/T / Cayman GTS 4.0,2025,porsche,porsche/718,exact_normalized,atcaymangts40,no
379044b5ff68,790,Hatla2ee,Porsche,718,A/T / Boxster GTS 4.0,2025,porsche,porsche/718,exact_normalized,atboxstergts40,no
17d4c8f56b25,791,Hatla2ee,Porsche,718,A/T / Cayman GT4 RS,2025,porsche,porsche/718,exact_normalized,atcaymangt4rs,no
fcf752c24053,792,Hatla2ee,Porsche,718,A/T / Spyder RS,2025,porsche,porsche/718,exact_normalized,atspyderrs,no
18b44b396001,793,Hatla2ee,Porsche,Taycan,Automatic,2025,porsche,porsche/taycan,exact_normalized,automatic,no
20c8923b2a3f,794,Hatla2ee,Porsche,Taycan,A/T / 4 Cross Turismo,2025,porsche,porsche/taycan,exact_normalized,at4crossturismo,no
687eb6b11d25,795,Hatla2ee,Porsche,Taycan,A/T / Taycan 4S,2025,porsche,porsche/taycan,exact_normalized,attaycan4s,no
b3978148c851,796,Hatla2ee,Porsche,Taycan,A/T / 4S Cross Turismo,2025,porsche,porsche/taycan,exact_normalized,at4scrossturismo,no
0f5cd7676520,797,Hatla2ee,Porsche,Taycan,A/T / Turbo,2025,porsche,porsche/taycan,exact_normalized,atturbo,no
68be8eb1b592,798,Hatla2ee,Porsche,Taycan,A/T / Turbo Cross Turismo,2025,porsche,porsche/taycan,exact_normalized,atturbocrossturismo,no
299e30a2e59a,799,Hatla2ee,Porsche,Taycan,A/T / Turbo S,2025,porsche,porsche/taycan,exact_normalized,atturbos,no
789ddd163743,800,Hatla2ee,Porsche,Taycan,A/T / Turbo GT,2025,porsche,porsche/taycan,exact_normalized,atturbogt,no
e69624841ba5,801,Hatla2ee,Porsche,Taycan,A/T / Highli Turbo GT with Weissach Packagene,2025,porsche,porsche/taycan,exact_normalized,athighliturbogtweissachpackagene,no
63ae9b749428,802,Hatla2ee,Porsche,Cayenne,Automatic,2025,porsche,porsche/cayenne,exact_normalized,automatic,no
31fb0e1cc0a2,803,Hatla2ee,Porsche,Cayenne,A/T / Coupe,2025,porsche,porsche/cayenne,exact_normalized,atcoupe,no
eef02f15f591,804,Hatla2ee,Porsche,Cayenne,Automatic / S,2025,porsche,porsche/cayenne,exact_normalized,automatics,no
7c86904aaec6,805,Hatla2ee,Porsche,Cayenne,A/T / S Coupe,2025,porsche,porsche/cayenne,exact_normalized,atscoupe,no
49b9d5954e6c,806,Hatla2ee,Porsche,Cayenne,A/T / GTS,2025,porsche,porsche/cayenne,exact_normalized,atgts,no
2f03a5929e22,807,Hatla2ee,Porsche,Cayenne,A/T / GTS Coupe,2025,porsche,porsche/cayenne,exact_normalized,atgtscoupe,no
61098076f3fb,808,Hatla2ee,Porsche,Cayenne,A/T / Coupe Turbo GT,2025,porsche,porsche/cayenne,exact_normalized,atcoupeturbogt,no
25156d00b416,809,Hatla2ee,Porsche,Panamera,Automatic,2025,porsche,porsche/panamera,exact_normalized,automatic,no
380084974e75,810,Hatla2ee,Porsche,Panamera,A/T / 4,2025,porsche,porsche/panamera,exact_normalized,at4,no
d9a653315be0,811,Hatla2ee,Porsche,Panamera,A/T / 4 E-Hybrid,2025,porsche,porsche/panamera,exact_normalized,at4ehybrid,no
b139841959ec,812,Hatla2ee,Porsche,Panamera,A/T / 4 E-Hybrid Executive,2025,porsche,porsche/panamera,exact_normalized,at4ehybridexecutive,no
1adb0c82c9a8,813,Hatla2ee,Porsche,Panamera,A/T / 4S E-Hybrid,2025,porsche,porsche/panamera,exact_normalized,at4sehybrid,no
79ea0c80c4ff,814,Hatla2ee,Porsche,Panamera,A/T / GTS,2025,porsche,porsche/panamera,exact_normalized,atgts,no
844628d17732,815,Hatla2ee,Porsche,Panamera,A/T / Turbo E-Hybrid,2025,porsche,porsche/panamera,exact_normalized,atturboehybrid,no
d91a6096155a,816,Hatla2ee,Porsche,Panamera,A/T / Turbo S E-Hybrid,2025,porsche,porsche/panamera,exact_normalized,atturbosehybrid,no
419a45f804a3,817,Hatla2ee,Porsche,911,A/T / Carrera,2025,porsche,porsche/911,exact_normalized,atcarrera,no
c75706bafb38,818,Hatla2ee,Porsche,911,Manual / Carrera,2025,porsche,porsche/911,exact_normalized,manualcarrera,no
c92e1fe5b394,819,Hatla2ee,Porsche,911,A/T / Carrera Cabriolet,2025,porsche,porsche/911,exact_normalized,atcarreracabriolet,no
c0ce346dd9ad,820,Hatla2ee,Porsche,911,Manual / Carrera Cabriolet,2025,porsche,porsche/911,exact_normalized,manualcarreracabriolet,no
482530b0e06e,821,Hatla2ee,Porsche,911,A/T / Carrera GTS,2025,porsche,porsche/911,exact_normalized,atcarreragts,no
3a51e1b28dfa,822,Hatla2ee,Porsche,911,A/T / Carrera 4 GTS,2025,porsche,porsche/911,exact_normalized,atcarrera4gts,no
b893e8e09951,823,Hatla2ee,Porsche,911,A/T / Carrera GTS Cabriolet,2025,porsche,porsche/911,exact_normalized,atcarreragtscabriolet,no
02e4f9b78284,824,Hatla2ee,Porsche,911,A/T / Carrera 4 GTS Cabriolet,2025,porsche,porsche/911,exact_normalized,atcarrera4gtscabriolet,no
1f8da45b1eae,825,ContactCars,Porsche,Macan,2.0 A/T,2023,porsche,porsche/macan,exact_normalized,20at,no
0fcb2096d753,826,ContactCars,Porsche,Macan,3.0 A/T Macan S,2023,porsche,porsche/macan,exact_normalized,30atmacans,no
8f7a8855f030,827,ContactCars,Porsche,718,2.0 M/T Cayman,2023,porsche,porsche/718,exact_normalized,20mtcayman,no
d2595cfac61c,828,ContactCars,Porsche,718,2.5 M/T Cayman S,2023,porsche,porsche/718,exact_normalized,25mtcaymans,no
cd3b5d50917c,829,ContactCars,Porsche,718,2.0 M/T Boxster,2023,porsche,porsche/718,exact_normalized,20mtboxster,no
f00799b5e669,830,ContactCars,Porsche,718,2.5 M/T Boxster S,2023,porsche,porsche/718,exact_normalized,25mtboxsters,no
ec775241ecbe,831,ContactCars,Porsche,Macan,2.9 A/T Macan GTS,2023,porsche,porsche/macan,exact_normalized,29atmacangts,no
ba20b86a861f,832,ContactCars,Porsche,Taycan,Taycan,2023,porsche,porsche/taycan,exact_normalized,taycan,no
5ff095935679,833,ContactCars,Porsche,Cayenne,3.0 A/T Cayenne,2023,porsche,porsche/cayenne,exact_normalized,30atcayenne,no
634df0016e68,834,ContactCars,Porsche,718,4.0 M/T Cayman GTS,2023,porsche,porsche/718,exact_normalized,40mtcaymangts,no
bc8d0f18e6f3,835,ContactCars,Porsche,911 GT3,4.0 M/T GT3 model,2022,porsche,porsche/911-gt3,exact_normalized,40mtgt3model,no
14bc28627941,836,ContactCars,Porsche,911 GT3,4.0 M/T with Touring Package,2022,porsche,porsche/911-gt3,exact_normalized,40mttouringpackage,no
a21d81220d0d,837,ContactCars,Porsche,718,4.0 M/T Boxster GTS,2023,porsche,porsche/718,exact_normalized,40mtboxstergts,no
18baf7dcc019,838,ContactCars,Porsche,Taycan,Taycan 4 Cross Turismo,2023,porsche,porsche/taycan,exact_normalized,taycan4crossturismo,no
56e2d48d96b3,839,ContactCars,Porsche,Cayenne Coupe,3.0 A/T Coupe,2023,porsche,porsche/cayenne-coupe,exact_normalized,30atcoupe,no
d0a9a2079492,840,ContactCars,Porsche,Cayenne,2.9 A/T S,2023,porsche,porsche/cayenne,exact_normalized,29ats,no
843aa8c8cd85,841,ContactCars,Porsche,Taycan,Taycan 4S,2023,porsche,porsche/taycan,exact_normalized,taycan4s,no
da0ef8094748,842,ContactCars,Porsche,Taycan,Taycan 4S Cross Turismo,2023,porsche,porsche/taycan,exact_normalized,taycan4scrossturismo,no
d42795e541d8,843,ContactCars,Porsche,718,4.0 M/T Spyder,2023,porsche,porsche/718,exact_normalized,40mtspyder,no
31cabb253df2,844,ContactCars,Porsche,Cayenne Coupe,2.9 A/T S Coupe,2023,porsche,porsche/cayenne-coupe,exact_normalized,29atscoupe,no
